source_run,condition_id,condition_state,run_type,scenario_key,persona_key,message_count,agent_a_turn_count,agent_b_turn_count,memory_snapshot_count,candidate_count,unique_route_count,state_task_variable_agreement,active_constraint_agreement,current_route_agreement,agent_a_constraint_count,agent_b_constraint_count,agent_a_clarification_count,agent_b_clarification_count,final_agent_a_focus,final_agent_b_focus,focus_disagreement_count
20260712_194914_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-7ed09cfebe-A,interrupted,audio_variant,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_194924_b-n0001,C-MPCC-CAR-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-e3936774f7-T,interrupted,text_only,morning_peak_cross_city,crowd_averse_rider,,,,,,,,,,,,,,,,
20260712_195015_b-n0001,C-MPCC-DST-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-daf9c05fc9-T,interrupted,text_only,morning_peak_cross_city,delay_sensitive_traveler,,,,,,,,,,,,,,,,
20260712_195022_b-n0001,C-MPCC-RAN-MC-PIP-VOS-MP3M4-DEFAU-MED-I0-4f090abb7c-A,interrupted,audio_variant,morning_peak_cross_city,risk_averse_novice,,,,,,,,,,,,,,,,
20260712_195045_b-n0001,C-MPCC-FC-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-41c13f07cd-T,interrupted,text_only,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_195123_b-n0001,C-MPCC-CAR-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-e3936774f7-A,interrupted,audio_variant,morning_peak_cross_city,crowd_averse_rider,,,,,,,,,,,,,,,,
20260712_195146_b-n0001,C-MPCC-DST-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-daf9c05fc9-A,interrupted,audio_variant,morning_peak_cross_city,delay_sensitive_traveler,,,,,,,,,,,,,,,,
20260712_195151_b-n0001,C-MPCC-RAN-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-6d2952ce86-T,interrupted,text_only,morning_peak_cross_city,risk_averse_novice,,,,,,,,,,,,,,,,
20260712_195216_b-n0001,C-MPCC-FC-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-41c13f07cd-A,interrupted,audio_variant,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_195318_b-n0001,C-MPCC-RAN-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-f7c2e7f0b8-T,interrupted,text_only,morning_peak_cross_city,risk_averse_novice,,,,,,,,,,,,,,,,
20260712_195318_b-n0001_02,C-MPCC-DST-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-4b023c574d-T,interrupted,text_only,morning_peak_cross_city,delay_sensitive_traveler,,,,,,,,,,,,,,,,
20260712_195318_b-n0001_03,C-MPCC-RAN-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-6d2952ce86-A,interrupted,audio_variant,morning_peak_cross_city,risk_averse_novice,,,,,,,,,,,,,,,,
20260712_195347_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-2d9dc5947d-A,interrupted,audio_variant,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_195517_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-2d9dc5947d-T,interrupted,text_only,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_195518_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-2d9dc5947d-T,interrupted,text_only,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_195518_b-n0001_02,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-2d9dc5947d-T,interrupted,text_only,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_195519_b-n0001,C-MPCC-RAN-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-f7c2e7f0b8-A,interrupted,audio_variant,morning_peak_cross_city,risk_averse_novice,,,,,,,,,,,,,,,,
20260712_200322_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-2d9dc5947d-A,interrupted,audio_variant,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_200322_b-n0001_02,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-2d9dc5947d-A,interrupted,audio_variant,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_200323_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-2d9dc5947d-A,interrupted,audio_variant,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_200413_b-n0001,C-MPCC-FC-CLEAN-PIP-FWH-MP3M4-PCC-MED-I0-a0505e4cc0-T,interrupted,text_only,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_200453_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-2d9dc5947d-T,interrupted,text_only,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_200453_b-n0001_02,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-2d9dc5947d-T,interrupted,text_only,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_200545_b-n0001,C-MPCC-MSER-CLEAN-PIP-FWH-MP3M4-PTB-MED-I0-3ee6037ba9-A,interrupted,audio_variant,morning_peak_cross_city,multi_stop_errand_runner,,,,,,,,,,,,,,,,
20260712_200623_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-2d9dc5947d-A,interrupted,audio_variant,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_200641_b-n0001,C-MPCC-FC-CLEAN-PIP-FWH-MP3M4-PCC-MED-I0-a0505e4cc0-A,interrupted,audio_variant,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_200704_b-n0001,C-MT-AR-MC-PIP-FWH-MP3M4-PTB-MED-I0-ced000a82e-T,interrupted,text_only,midday_transfer,accessibility_rider,,,,,,,,,,,,,,,,
20260712_200755_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-2d9dc5947d-T,interrupted,text_only,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_200818_b-n0001,C-MT-FC-HESIT-PIP-FWH-MP3M4-PSS-MED-I0-e81493883a-T,interrupted,text_only,midday_transfer,focused_commuter,,,,,,,,,,,,,,,,
20260712_200913_b-n0001,C-MPCC-DST-HESIT-PIP-FWH-MP3M4-PCP-MED-I0-deb97f4d1d-T,interrupted,text_only,morning_peak_cross_city,delay_sensitive_traveler,,,,,,,,,,,,,,,,
20260712_200925_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-2d9dc5947d-A,interrupted,audio_variant,morning_peak_cross_city,focused_commuter,,,,,,,,,,,,,,,,
20260712_200936_b-n0001,C-MT-AR-MC-PIP-FWH-MP3M4-PTB-MED-I0-ced000a82e-A,interrupted,audio_variant,midday_transfer,accessibility_rider,,,,,,,,,,,,,,,,
20260712_201047_b-n0001,C-MT-FC-HESIT-PIP-FWH-MP3M4-PSS-MED-I0-e81493883a-A,interrupted,audio_variant,midday_transfer,focused_commuter,,,,,,,,,,,,,,,,
20260712_201136_b-n0001,C-MPCC-DST-HESIT-PIP-FWH-MP3M4-PCP-MED-I0-deb97f4d1d-A,interrupted,audio_variant,morning_peak_cross_city,delay_sensitive_traveler,,,,,,,,,,,,,,,,
20260712_201142_b-n0001,C-AC-DST-MC-PIP-FWH-MP3M4-PCC-MED-I0-bfcb4b4d8b-A,interrupted,audio_variant,airport_connection,delay_sensitive_traveler,,,,,,,,,,,,,,,,
20260712_201207_b-n0001,C-MT-MSER-MC-PIP-FWH-MP3M4-PAP-MED-I0-7cd6b6a927-T,interrupted,text_only,midday_transfer,multi_stop_errand_runner,,,,,,,,,,,,,,,,
20260712_201316_b-n0001,C-MT-DST-CLEAN-PIP-FWH-MP3M4-PAD-MED-I0-ce2374d19a-T,interrupted,text_only,midday_transfer,delay_sensitive_traveler,,,,,,,,,,,,,,,,
20260712_201337_b-n0001,C-MPCC-RAN-SC-PIP-FWH-MP3M4-PAD-MED-I0-2cab321606-T,interrupted,text_only,morning_peak_cross_city,risk_averse_novice,,,,,,,,,,,,,,,,
20260712_201344_b-n0001,C-AC-RAN-CLEAN-PIP-FWH-MP3M4-PSS-MED-I0-f2ed4dd53f-T,interrupted,text_only,airport_connection,risk_averse_novice,,,,,,,,,,,,,,,,
20260712_201439_b-n0001,C-MT-MSER-MC-PIP-FWH-MP3M4-PAP-MED-I0-7cd6b6a927-A,interrupted,audio_variant,midday_transfer,multi_stop_errand_runner,,,,,,,,,,,,,,,,
20260712_201538_b-n0001,C-MPCC-RAN-SC-PIP-FWH-MP3M4-PAD-MED-I0-2cab321606-A,interrupted,audio_variant,morning_peak_cross_city,risk_averse_novice,,,,,,,,,,,,,,,,
20260712_201543_b-n0001,C-MT-DST-CLEAN-PIP-FWH-MP3M4-PAD-MED-I0-ce2374d19a-A,interrupted,audio_variant,midday_transfer,delay_sensitive_traveler,,,,,,,,,,,,,,,,
20260712_201618_b-n0001,C-AC-RAN-CLEAN-PIP-FWH-MP3M4-PSS-MED-I0-f2ed4dd53f-A,interrupted,audio_variant,airport_connection,risk_averse_novice,,,,,,,,,,,,,,,,
20260712_201639_b-n0001,C-AC-CAR-HESIT-PIP-FWH-MP3M4-PAD-MED-I0-15b3f9bfce-T,interrupted,text_only,airport_connection,crowd_averse_rider,,,,,,,,,,,,,,,,
20260712_201739_b-n0001,C-MPCC-MSER-CLEAN-PIP-FWH-MP3M4-PTB-MED-I0-3ee6037ba9-T,interrupted,text_only,morning_peak_cross_city,multi_stop_errand_runner,,,,,,,,,,,,,,,,
20260712_201748_b-n0001,C-MT-RAN-MC-PIP-FWH-MP3M4-PCP-MED-I0-0452e25fc3-T,interrupted,text_only,midday_transfer,risk_averse_novice,,,,,,,,,,,,,,,,
20260712_201840_b-n0001,C-AC-CAR-HESIT-PIP-FWH-MP3M4-PAD-MED-I0-15b3f9bfce-A,interrupted,audio_variant,airport_connection,crowd_averse_rider,,,,,,,,,,,,,,,,
20260712_201848_b-n0001,C-CEE-DST-SC-PIP-FWH-MP3M4-PSS-MED-I0-ed3cee9966-T,interrupted,text_only,crowded_event_exit,delay_sensitive_traveler,,,,,,,,,,,,,,,,
20260712_202011_b-n0001,C-MT-RAN-MC-PIP-FWH-MP3M4-PCP-MED-I0-0452e25fc3-A,interrupted,audio_variant,midday_transfer,risk_averse_novice,,,,,,,,,,,,,,,,
20260712_202016_b-n0001,C-CEE-AR-SC-PIP-FWH-MP3M4-PSS-MED-I0-d09d2a6628-T,interrupted,text_only,crowded_event_exit,accessibility_rider,,,,,,,,,,,,,,,,
20260712_202041_b-n0001,C-AC-DST-MC-PIP-FWH-MP3M4-PCC-MED-I0-bfcb4b4d8b-T,interrupted,text_only,airport_connection,delay_sensitive_traveler,,,,,,,,,,,,,,,,
20260712_202119_b-n0001,C-CEE-DST-SC-PIP-FWH-MP3M4-PSS-MED-I0-ed3cee9966-A,interrupted,audio_variant,crowded_event_exit,delay_sensitive_traveler,,,,,,,,,,,,,,,,
20260712_202210_b-n0001,C-LE-DST-CLEAN-PIP-FWH-MP3M4-PCC-MED-I0-a7ff7b7078-A,interrupted,audio_variant,late_event,delay_sensitive_traveler,,,,,,,,,,,,,,,,
20260712_202242_b-n0001,C-CEE-AR-SC-PIP-FWH-MP3M4-PSS-MED-I0-d09d2a6628-A,interrupted,audio_variant,crowded_event_exit,accessibility_rider,,,,,,,,,,,,,,,,
20260712_202917_b-n0001,C-CEE-RAN-HESIT-PIP-FWH-MP3M4-PCC-MED-I0-f9a59d1775-T,interrupted,text_only,crowded_event_exit,risk_averse_novice,,,,,,,,,,,,,,,,
20260712_202945_b-n0001,C-CEE-MSER-SC-PIP-FWH-MP3M4-PSS-MED-I0-5177c4e6b8-T,interrupted,text_only,crowded_event_exit,multi_stop_errand_runner,,,,,,,,,,,,,,,,
20260712_202945_b-n0001_02,C-LE-RAN-MC-PIP-FWH-MP3M4-PSS-MED-I0-99abcbbd2f-T,interrupted,text_only,late_event,risk_averse_novice,,,,,,,,,,,,,,,,
20260712_203146_b-n0001,C-CEE-RAN-HESIT-PIP-FWH-MP3M4-PCC-MED-I0-f9a59d1775-A,interrupted,audio_variant,crowded_event_exit,risk_averse_novice,,,,,,,,,,,,,,,,
20260712_203215_b-n0001,C-LE-RAN-MC-PIP-FWH-MP3M4-PSS-MED-I0-99abcbbd2f-A,interrupted,audio_variant,late_event,risk_averse_novice,,,,,,,,,,,,,,,,
20260712_203215_b-n0001_02,C-CEE-MSER-SC-PIP-FWH-MP3M4-PSS-MED-I0-5177c4e6b8-A,interrupted,audio_variant,crowded_event_exit,multi_stop_errand_runner,,,,,,,,,,,,,,,,
20260712_203420_b-n0001,C-LE-FC-HESIT-PIP-FWH-MP3M4-PAP-MED-I0-053d10be4c-T,interrupted,text_only,late_event,focused_commuter,,,,,,,,,,,,,,,,
20260712_203622_b-n0001,C-LE-FC-HESIT-PIP-FWH-MP3M4-PAP-MED-I0-053d10be4c-A,interrupted,audio_variant,late_event,focused_commuter,,,,,,,,,,,,,,,,
20260712_203822_b-n0001,C-LE-DST-CLEAN-PIP-FWH-MP3M4-PCC-MED-I0-a7ff7b7078-T,interrupted,text_only,late_event,delay_sensitive_traveler,,,,,,,,,,,,,,,,
20260713_114613_b-n0001,C-LE-MSER-CLEAN-PIP-FWH-MP3M4-PAD-MED-I0-8b6caa5540-T,completed,text_only,late_event,multi_stop_errand_runner,11,6,5,11,4,4,0.6666666666666666,1.0,1.0,3,3,0,0,reliability,confirmation,8
20260713_115801_b-n0001,C-LE-MSER-CLEAN-PIP-FWH-MP3M4-PAD-MED-I0-8b6caa5540-A,completed,audio_variant,late_event,multi_stop_errand_runner,11,6,5,11,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,8
20260713_121453_b-n0001,C-HA-FC-HESIT-PIP-FWH-MP3M4-PTB-MED-I0-24f28f05c2-T,completed,text_only,hospital_appointment,focused_commuter,8,4,4,8,4,4,1.0,1.0,1.0,3,3,0,0,transfers,time,6
20260713_122517_b-n0001,C-HA-FC-HESIT-PIP-FWH-MP3M4-PTB-MED-I0-24f28f05c2-A,completed,audio_variant,hospital_appointment,focused_commuter,8,4,4,8,4,4,1.0,1.0,1.0,3,3,0,0,transfers,time,6
20260713_123849_b-n0001,C-HA-DST-CLEAN-PIP-FWH-MP3M4-PCC-MED-I0-6f3032b88f-T,completed,text_only,hospital_appointment,delay_sensitive_traveler,11,6,5,11,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,8
20260713_124926_b-n0001,C-HA-DST-CLEAN-PIP-FWH-MP3M4-PCC-MED-I0-6f3032b88f-A,completed,audio_variant,hospital_appointment,delay_sensitive_traveler,11,6,5,11,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,8
20260713_130553_b-n0001,C-HA-MSER-CLEAN-PIP-FWH-MP3M4-PCP-MED-I0-4658572ca3-T,completed,text_only,hospital_appointment,multi_stop_errand_runner,11,6,5,11,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,8
20260713_131719_b-n0001,C-HA-MSER-CLEAN-PIP-FWH-MP3M4-PCP-MED-I0-4658572ca3-A,completed,audio_variant,hospital_appointment,multi_stop_errand_runner,11,6,5,11,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,8
20260713_133328_b-n0001,C-MDE-DST-HESIT-PIP-FWH-MP3M4-PAP-MED-I0-324f75fcfe-T,completed,text_only,multi_destination_errands,delay_sensitive_traveler,13,7,6,13,1,1,0.6666666666666666,1.0,1.0,0,0,2,0,route,clarification,7
20260713_143954_b-n0001,C-MDE-DST-HESIT-PIP-FWH-MP3M4-PAP-MED-I0-324f75fcfe-A,not_started,audio_variant,multi_destination_errands,delay_sensitive_traveler,,,,,,,,,,,,,,,,
20260713_211046_b-n0001,C-LE-AR-CLEAN-PIP-FWH-MP3M4-PCP-MED-I0-cef00e3e65-T,not_started,text_only,late_event,accessibility_rider,,,,,,,,,,,,,,,,
20260713_211047_b-n0001,C-MPCC-CAR-MC-PIP-FWH-MP3M4-PSS-MED-I0-b1874182f3-T,not_started,text_only,morning_peak_cross_city,crowd_averse_rider,,,,,,,,,,,,,,,,
20260713_211049_b-n0001,C-MDE-MSER-CLEAN-PIP-FWH-MP3M4-PAD-MED-I0-798275d32c-A,not_started,audio_variant,multi_destination_errands,multi_stop_errand_runner,,,,,,,,,,,,,,,,
20260713_211140_b-n0001,C-AC-RAN-CLEAN-PIP-FWH-MP3M4-PAP-MED-I0-f76088615d-T,completed,text_only,airport_connection,risk_averse_novice,11,6,5,11,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,7
20260713_211141_b-n0001,C-MPCC-CAR-MC-PIP-FWH-MP3M4-PSS-MED-I0-b1874182f3-A,not_started,audio_variant,morning_peak_cross_city,crowd_averse_rider,,,,,,,,,,,,,,,,
20260713_211141_b-n0001_02,C-LE-AR-CLEAN-PIP-FWH-MP3M4-PCP-MED-I0-cef00e3e65-A,not_started,audio_variant,late_event,accessibility_rider,,,,,,,,,,,,,,,,
20260713_211217_b-n0001,C-MPCC-AR-CLEAN-PIP-FWH-MP3M4-PAP-MED-I0-1866e92fb9-T,not_started,text_only,morning_peak_cross_city,accessibility_rider,,,,,,,,,,,,,,,,
20260713_211218_b-n0001,C-HA-CAR-SC-PIP-FWH-MP3M4-PAP-MED-I0-d4c7211035-T,not_started,text_only,hospital_appointment,crowd_averse_rider,,,,,,,,,,,,,,,,
20260713_211257_b-n0001,C-HA-CAR-SC-PIP-FWH-MP3M4-PAP-MED-I0-d4c7211035-A,not_started,audio_variant,hospital_appointment,crowd_averse_rider,,,,,,,,,,,,,,,,
20260713_211258_b-n0001,C-MPCC-AR-CLEAN-PIP-FWH-MP3M4-PAP-MED-I0-1866e92fb9-A,not_started,audio_variant,morning_peak_cross_city,accessibility_rider,,,,,,,,,,,,,,,,
20260713_211333_b-n0001,C-HA-RAN-MC-PIP-FWH-MP3M4-PSS-MED-I0-7d3c640de7-T,not_started,text_only,hospital_appointment,risk_averse_novice,,,,,,,,,,,,,,,,
20260713_211335_b-n0001,C-MT-CAR-SC-PIP-FWH-MP3M4-PCC-MED-I0-ea8a5a4024-T,not_started,text_only,midday_transfer,crowd_averse_rider,,,,,,,,,,,,,,,,
20260713_211408_b-n0001,C-HA-RAN-MC-PIP-FWH-MP3M4-PSS-MED-I0-7d3c640de7-A,not_started,audio_variant,hospital_appointment,risk_averse_novice,,,,,,,,,,,,,,,,
20260713_211411_b-n0001,C-MT-CAR-SC-PIP-FWH-MP3M4-PCC-MED-I0-ea8a5a4024-A,not_started,audio_variant,midday_transfer,crowd_averse_rider,,,,,,,,,,,,,,,,
20260713_211444_b-n0001,C-HA-AR-CLEAN-PIP-FWH-MP3M4-PAD-MED-I0-a8494c6312-T,not_started,text_only,hospital_appointment,accessibility_rider,,,,,,,,,,,,,,,,
20260713_211446_b-n0001,C-AC-FC-SC-PIP-FWH-MP3M4-PCP-MED-I0-e805d281f2-T,not_started,text_only,airport_connection,focused_commuter,,,,,,,,,,,,,,,,
20260713_211520_b-n0001,C-HA-AR-CLEAN-PIP-FWH-MP3M4-PAD-MED-I0-a8494c6312-A,not_started,audio_variant,hospital_appointment,accessibility_rider,,,,,,,,,,,,,,,,
20260713_211527_b-n0001,C-AC-FC-SC-PIP-FWH-MP3M4-PCP-MED-I0-e805d281f2-A,not_started,audio_variant,airport_connection,focused_commuter,,,,,,,,,,,,,,,,
20260713_211559_b-n0001,C-MDE-FC-CLEAN-PIP-FWH-MP3M4-PCC-MED-I0-60a5150b4c-T,not_started,text_only,multi_destination_errands,focused_commuter,,,,,,,,,,,,,,,,
20260713_211627_b-n0001,C-MDE-FC-CLEAN-PIP-FWH-MP3M4-PCC-MED-I0-60a5150b4c-A,not_started,audio_variant,multi_destination_errands,focused_commuter,,,,,,,,,,,,,,,,
20260713_211629_b-n0001,C-AC-AR-HESIT-PIP-FWH-MP3M4-PCC-MED-I0-b3c98fcf15-T,not_started,text_only,airport_connection,accessibility_rider,,,,,,,,,,,,,,,,
20260713_211656_b-n0001,C-MDE-CAR-MC-PIP-FWH-MP3M4-PSS-MED-I0-b4fac864fa-T,not_started,text_only,multi_destination_errands,crowd_averse_rider,,,,,,,,,,,,,,,,
20260713_211706_b-n0001,C-AC-AR-HESIT-PIP-FWH-MP3M4-PCC-MED-I0-b3c98fcf15-A,not_started,audio_variant,airport_connection,accessibility_rider,,,,,,,,,,,,,,,,
20260713_211723_b-n0001,C-MDE-CAR-MC-PIP-FWH-MP3M4-PSS-MED-I0-b4fac864fa-A,not_started,audio_variant,multi_destination_errands,crowd_averse_rider,,,,,,,,,,,,,,,,
20260713_211745_b-n0001,C-AC-MSER-HESIT-PIP-FWH-MP3M4-PCC-MED-I0-bb08c7e394-T,not_started,text_only,airport_connection,multi_stop_errand_runner,,,,,,,,,,,,,,,,
20260713_211753_b-n0001,C-MDE-DST-HESIT-PIP-FWH-MP3M4-PAP-MED-I0-324f75fcfe-A,completed,audio_variant,multi_destination_errands,delay_sensitive_traveler,11,6,5,11,1,1,0.6666666666666666,1.0,1.0,0,0,2,0,route,clarification,7
20260713_211817_b-n0001,C-AC-MSER-HESIT-PIP-FWH-MP3M4-PCC-MED-I0-bb08c7e394-A,not_started,audio_variant,airport_connection,multi_stop_errand_runner,,,,,,,,,,,,,,,,
20260713_211904_b-n0001,C-CEE-FC-MC-PIP-FWH-MP3M4-PAD-MED-I0-9129b911b0-T,not_started,text_only,crowded_event_exit,focused_commuter,,,,,,,,,,,,,,,,
20260713_211932_b-n0001,C-CEE-FC-MC-PIP-FWH-MP3M4-PAD-MED-I0-9129b911b0-A,not_started,audio_variant,crowded_event_exit,focused_commuter,,,,,,,,,,,,,,,,
20260713_211959_b-n0001,C-CEE-CAR-CLEAN-PIP-FWH-MP3M4-PCP-MED-I0-e1f539a897-T,not_started,text_only,crowded_event_exit,crowd_averse_rider,,,,,,,,,,,,,,,,
20260713_212025_b-n0001,C-CEE-CAR-CLEAN-PIP-FWH-MP3M4-PCP-MED-I0-e1f539a897-A,not_started,audio_variant,crowded_event_exit,crowd_averse_rider,,,,,,,,,,,,,,,,
20260713_212054_b-n0001,C-LE-CAR-SC-PIP-FWH-MP3M4-PTB-MED-I0-c2d75633d9-T,not_started,text_only,late_event,crowd_averse_rider,,,,,,,,,,,,,,,,
20260713_212123_b-n0001,C-LE-CAR-SC-PIP-FWH-MP3M4-PTB-MED-I0-c2d75633d9-A,not_started,audio_variant,late_event,crowd_averse_rider,,,,,,,,,,,,,,,,
20260713_213527_b-n0001,C-MDE-RAN-SC-PIP-FWH-MP3M4-PTB-MED-I0-d534b8e143-T,not_started,text_only,multi_destination_errands,risk_averse_novice,,,,,,,,,,,,,,,,
20260713_213626_b-n0001,C-MDE-RAN-SC-PIP-FWH-MP3M4-PTB-MED-I0-d534b8e143-A,not_started,audio_variant,multi_destination_errands,risk_averse_novice,,,,,,,,,,,,,,,,
20260713_213706_b-n0001,C-MDE-AR-CLEAN-PIP-FWH-MP3M4-PCP-MED-I0-d20e64e587-T,not_started,text_only,multi_destination_errands,accessibility_rider,,,,,,,,,,,,,,,,
20260713_213746_b-n0001,C-MDE-AR-CLEAN-PIP-FWH-MP3M4-PCP-MED-I0-d20e64e587-A,not_started,audio_variant,multi_destination_errands,accessibility_rider,,,,,,,,,,,,,,,,
20260713_213831_b-n0001,C-MDE-MSER-CLEAN-PIP-FWH-MP3M4-PAD-MED-I0-798275d32c-T,not_started,text_only,multi_destination_errands,multi_stop_errand_runner,,,,,,,,,,,,,,,,
20260713_214756_b-n0001,C-AC-RAN-CLEAN-PIP-FWH-MP3M4-PAP-MED-I0-f76088615d-A,completed,audio_variant,airport_connection,risk_averse_novice,11,6,5,11,4,4,1.0,1.0,1.0,3,3,1,0,reliability,confirmation,7
20260713_222910_b-n0001,C-AC-DST-CLEAN-PIP-FWH-MP3M4-PTB-MED-I0-e59cc2930b-T,completed,text_only,airport_connection,delay_sensitive_traveler,8,4,4,8,3,3,1.0,1.0,1.0,2,2,0,0,route,clarification,5
20260713_225205_b-n0001,C-AC-DST-CLEAN-PIP-FWH-MP3M4-PTB-MED-I0-e59cc2930b-A,completed,audio_variant,airport_connection,delay_sensitive_traveler,8,4,4,8,3,3,1.0,1.0,1.0,2,2,0,0,route,clarification,5
20260713_231733_b-n0001,C-CEE-FC-CLEAN-PIP-FWH-MP3M4-PAP-MED-I0-b5b2793658-T,not_started,text_only,crowded_event_exit,focused_commuter,,,,,,,,,,,,,,,,
20260713_231817_b-n0001,C-CEE-FC-CLEAN-PIP-FWH-MP3M4-PAP-MED-I0-b5b2793658-A,not_started,audio_variant,crowded_event_exit,focused_commuter,,,,,,,,,,,,,,,,
20260713_231858_b-n0001,C-CEE-FC-CLEAN-PIP-FWH-MP3M4-PTB-MED-I0-3688d189c4-T,not_started,text_only,crowded_event_exit,focused_commuter,,,,,,,,,,,,,,,,
20260713_231938_b-n0001,C-CEE-FC-CLEAN-PIP-FWH-MP3M4-PTB-MED-I0-3688d189c4-A,not_started,audio_variant,crowded_event_exit,focused_commuter,,,,,,,,,,,,,,,,
20260714_030251_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-4e69505b28-T,completed,text_only,morning_peak_cross_city,focused_commuter,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,transfers,confirmation,7
20260714_031101_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-QQ515-DEFAU-MED-I0-4e69505b28-A,completed,audio_variant,morning_peak_cross_city,focused_commuter,13,7,6,13,4,3,1.0,1.0,0.0,3,3,2,0,route,confirmation,10
20260714_032015_b-n0001,C-MPCC-CAR-MC-PIP-FWH-QQ515-DEFAU-MED-I0-6bcc127800-T,not_started,text_only,morning_peak_cross_city,crowd_averse_rider,,,,,,,,,,,,,,,,
20260714_032043_b-n0001,C-MPCC-CAR-MC-PIP-FWH-QQ515-DEFAU-MED-I0-6bcc127800-A,not_started,audio_variant,morning_peak_cross_city,crowd_averse_rider,,,,,,,,,,,,,,,,
20260714_032113_b-n0001,C-MPCC-DST-HESIT-PIP-VOS-QQ515-DEFAU-MED-I0-22f716e663-T,completed,text_only,morning_peak_cross_city,delay_sensitive_traveler,13,7,6,13,6,5,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,10
20260714_033216_b-n0001,C-MPCC-DST-HESIT-PIP-VOS-QQ515-DEFAU-MED-I0-22f716e663-A,completed,audio_variant,morning_peak_cross_city,delay_sensitive_traveler,17,9,8,17,6,3,1.0,1.0,1.0,3,3,2,0,reliability,confirmation,14
20260714_034539_b-n0001,C-MPCC-RAN-SC-PIP-FWH-QQ515-DEFAU-MED-I0-d0380c17a3-T,not_started,text_only,morning_peak_cross_city,risk_averse_novice,,,,,,,,,,,,,,,,
20260714_034613_b-n0001,C-MPCC-RAN-SC-PIP-FWH-QQ515-DEFAU-MED-I0-d0380c17a3-A,not_started,audio_variant,morning_peak_cross_city,risk_averse_novice,,,,,,,,,,,,,,,,
