coverage_key,condition_id,experiment_platform,matrix_family,test_case_key,scenario_key,persona_key,agent_a_type,agent_a_audio_persona,agent_b_model,agent_b_llm_size,agent_b_model_role,agent_b_audio_persona,configured_tts_engine,configured_asr_engine,asr_search_width,speech_pattern_key,model_param_key,objective_mode,network_seed,iteration,run_type,planned_by_jobs,planned,completed_count,successful_count,run_ids,last_completed_at_utc,status
50e1fb3fdc2089cf5993,C-AC-DST-CLEAN-PIP-FWH-L31-DEFAU-SML-I0-fb8c58fa6a-A,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,tinyllama,high_clarity_caller,llama3.2:1b,small,primary,clear_operator,piper,faster_whisper,1,clean,greedy,shortest_valid_route_with_constraints,42,0,audio_variant,tinyllama_primary_small_llama3_2_1b,True,0,0,,,planned
1a33852b280a87980cb8,C-AC-DST-CLEAN-PIP-FWH-L31-DEFAU-SML-I0-fb8c58fa6a-A,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,userlm,high_clarity_caller,llama3.2:1b,small,primary,clear_operator,piper,faster_whisper,1,clean,greedy,shortest_valid_route_with_constraints,42,0,audio_variant,userlm_primary_small_llama3_2_1b,True,0,0,,,planned
95d4d1f3b9e106e2e700,C-AC-DST-CLEAN-PIP-FWH-L31-DEFAU-SML-I0-fb8c58fa6a-T,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,tinyllama,high_clarity_caller,llama3.2:1b,small,primary,clear_operator,piper,faster_whisper,1,clean,greedy,shortest_valid_route_with_constraints,42,0,text_only,tinyllama_primary_small_llama3_2_1b,True,0,0,,,planned
eb225b29686a609c9e28,C-AC-DST-CLEAN-PIP-FWH-L31-DEFAU-SML-I0-fb8c58fa6a-T,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,userlm,high_clarity_caller,llama3.2:1b,small,primary,clear_operator,piper,faster_whisper,1,clean,greedy,shortest_valid_route_with_constraints,42,0,text_only,userlm_primary_small_llama3_2_1b,True,0,0,,,planned
8e707c7b904db22aceef,C-AC-DST-CLEAN-PIP-FWH-L33-DEFAU-MED-I0-c91cbd1b1f-A,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,tinyllama,high_clarity_caller,llama3.2:3b,medium,primary,clear_operator,piper,faster_whisper,1,clean,greedy,shortest_valid_route_with_constraints,42,0,audio_variant,tinyllama_primary_medium_llama3_2_3b,True,0,0,,,planned
637fa31924b5197a2046,C-AC-DST-CLEAN-PIP-FWH-L33-DEFAU-MED-I0-c91cbd1b1f-A,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,userlm,high_clarity_caller,llama3.2:3b,medium,primary,clear_operator,piper,faster_whisper,1,clean,greedy,shortest_valid_route_with_constraints,42,0,audio_variant,userlm_primary_medium_llama3_2_3b,True,0,0,,,planned
591960ebbb0ddf24bfa8,C-AC-DST-CLEAN-PIP-FWH-L33-DEFAU-MED-I0-c91cbd1b1f-T,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,tinyllama,high_clarity_caller,llama3.2:3b,medium,primary,clear_operator,piper,faster_whisper,1,clean,greedy,shortest_valid_route_with_constraints,42,0,text_only,tinyllama_primary_medium_llama3_2_3b,True,0,0,,,planned
1574fbeaa2aea0724552,C-AC-DST-CLEAN-PIP-FWH-L33-DEFAU-MED-I0-c91cbd1b1f-T,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,userlm,high_clarity_caller,llama3.2:3b,medium,primary,clear_operator,piper,faster_whisper,1,clean,greedy,shortest_valid_route_with_constraints,42,0,text_only,userlm_primary_medium_llama3_2_3b,True,0,0,,,planned
e022445b289570f21d86,C-AC-DST-CLEAN-PIP-FWH-L38-DEFAU-LRG-I0-d988e07e4e-A,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,tinyllama,high_clarity_caller,llama3.1:8b,large,primary,clear_operator,piper,faster_whisper,1,clean,greedy,shortest_valid_route_with_constraints,42,0,audio_variant,tinyllama_primary_large_llama3_1_8b,True,0,0,,,planned
2a97916c41e4e19621b4,C-AC-DST-CLEAN-PIP-FWH-L38-DEFAU-LRG-I0-d988e07e4e-A,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,userlm,high_clarity_caller,llama3.1:8b,large,primary,clear_operator,piper,faster_whisper,1,clean,greedy,shortest_valid_route_with_constraints,42,0,audio_variant,userlm_primary_large_llama3_1_8b,True,0,0,,,planned
ebf5dbd8d118f7b470ff,C-AC-DST-CLEAN-PIP-FWH-L38-DEFAU-LRG-I0-d988e07e4e-T,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,tinyllama,high_clarity_caller,llama3.1:8b,large,primary,clear_operator,piper,faster_whisper,1,clean,greedy,shortest_valid_route_with_constraints,42,0,text_only,tinyllama_primary_large_llama3_1_8b,True,0,0,,,planned
602d8966d32d1375bc37,C-AC-DST-CLEAN-PIP-FWH-L38-DEFAU-LRG-I0-d988e07e4e-T,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,userlm,high_clarity_caller,llama3.1:8b,large,primary,clear_operator,piper,faster_whisper,1,clean,greedy,shortest_valid_route_with_constraints,42,0,text_only,userlm_primary_large_llama3_1_8b,True,0,0,,,planned
294e1f1b7c3774ea1dc8,C-AC-DST-CLEAN-PIP-FWH-PH3-DEFAU-MED-I0-6fdd1c4b86-A,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,tinyllama,high_clarity_caller,phi3:mini,medium,model_comparison,clear_operator,piper,faster_whisper,1,clean,greedy,shortest_valid_route_with_constraints,42,0,audio_variant,tinyllama_comparison_medium_phi3_mini,True,0,0,,,planned
9944ae9622e7350e2e78,C-AC-DST-CLEAN-PIP-FWH-PH3-DEFAU-MED-I0-6fdd1c4b86-A,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,userlm,high_clarity_caller,phi3:mini,medium,model_comparison,clear_operator,piper,faster_whisper,1,clean,greedy,shortest_valid_route_with_constraints,42,0,audio_variant,userlm_comparison_medium_phi3_mini,True,0,0,,,planned
5f15c5606b3959250f83,C-AC-DST-CLEAN-PIP-FWH-PH3-DEFAU-MED-I0-6fdd1c4b86-T,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,tinyllama,high_clarity_caller,phi3:mini,medium,model_comparison,clear_operator,piper,faster_whisper,1,clean,greedy,shortest_valid_route_with_constraints,42,0,text_only,tinyllama_comparison_medium_phi3_mini,True,0,0,,,planned
9c7acce2ae69a477e8c0,C-AC-DST-CLEAN-PIP-FWH-PH3-DEFAU-MED-I0-6fdd1c4b86-T,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,userlm,high_clarity_caller,phi3:mini,medium,model_comparison,clear_operator,piper,faster_whisper,1,clean,greedy,shortest_valid_route_with_constraints,42,0,text_only,userlm_comparison_medium_phi3_mini,True,0,0,,,planned
0c3feffc3c7c6c50f284,C-AC-DST-CLEAN-PIP-FWH-Q15-DEFAU-SML-I0-905288a3c1-A,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,tinyllama,high_clarity_caller,qwen2.5:1.5b,small,model_comparison,clear_operator,piper,faster_whisper,1,clean,greedy,shortest_valid_route_with_constraints,42,0,audio_variant,tinyllama_comparison_small_qwen2_5_1_5b,True,0,0,,,planned
43fcd9787034d443d3bc,C-AC-DST-CLEAN-PIP-FWH-Q15-DEFAU-SML-I0-905288a3c1-A,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,userlm,high_clarity_caller,qwen2.5:1.5b,small,model_comparison,clear_operator,piper,faster_whisper,1,clean,greedy,shortest_valid_route_with_constraints,42,0,audio_variant,userlm_comparison_small_qwen2_5_1_5b,True,0,0,,,planned
83e13a901981376dab2e,C-AC-DST-CLEAN-PIP-FWH-Q15-DEFAU-SML-I0-905288a3c1-T,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,tinyllama,high_clarity_caller,qwen2.5:1.5b,small,model_comparison,clear_operator,piper,faster_whisper,1,clean,greedy,shortest_valid_route_with_constraints,42,0,text_only,tinyllama_comparison_small_qwen2_5_1_5b,True,0,0,,,planned
0579a30e4a8b11047faa,C-AC-DST-CLEAN-PIP-FWH-Q15-DEFAU-SML-I0-905288a3c1-T,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,userlm,high_clarity_caller,qwen2.5:1.5b,small,model_comparison,clear_operator,piper,faster_whisper,1,clean,greedy,shortest_valid_route_with_constraints,42,0,text_only,userlm_comparison_small_qwen2_5_1_5b,True,0,0,,,planned
ffd2ac326a849aa3d185,C-AC-DST-CLEAN-PIP-FWH-Q27-DEFAU-LRG-I0-7d73af81b8-A,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,tinyllama,high_clarity_caller,qwen2.5:7b,large,model_comparison,clear_operator,piper,faster_whisper,1,clean,greedy,shortest_valid_route_with_constraints,42,0,audio_variant,tinyllama_comparison_large_qwen2_5_7b,True,0,0,,,planned
ba39ed01cfaf7ff57e1a,C-AC-DST-CLEAN-PIP-FWH-Q27-DEFAU-LRG-I0-7d73af81b8-A,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,userlm,high_clarity_caller,qwen2.5:7b,large,model_comparison,clear_operator,piper,faster_whisper,1,clean,greedy,shortest_valid_route_with_constraints,42,0,audio_variant,userlm_comparison_large_qwen2_5_7b,True,0,0,,,planned
fcea44f947c867c7b983,C-AC-DST-CLEAN-PIP-FWH-Q27-DEFAU-LRG-I0-7d73af81b8-T,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,tinyllama,high_clarity_caller,qwen2.5:7b,large,model_comparison,clear_operator,piper,faster_whisper,1,clean,greedy,shortest_valid_route_with_constraints,42,0,text_only,tinyllama_comparison_large_qwen2_5_7b,True,0,0,,,planned
6f69e4b635fec7b034c5,C-AC-DST-CLEAN-PIP-FWH-Q27-DEFAU-LRG-I0-7d73af81b8-T,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,userlm,high_clarity_caller,qwen2.5:7b,large,model_comparison,clear_operator,piper,faster_whisper,1,clean,greedy,shortest_valid_route_with_constraints,42,0,text_only,userlm_comparison_large_qwen2_5_7b,True,0,0,,,planned
f317d65d3ebef9b61754,C-AC-DST-HESIT-PIP-FWH-L31-DEFAU-SML-I0-1387354986-A,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,tinyllama,hesitant_caller,llama3.2:1b,small,primary,degraded_operator,piper,faster_whisper,6,hesitant,greedy,shortest_valid_route_with_constraints,29,0,audio_variant,tinyllama_primary_small_llama3_2_1b,True,0,0,,,planned
78d06379bf5246b9b236,C-AC-DST-HESIT-PIP-FWH-L31-DEFAU-SML-I0-1387354986-A,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,userlm,hesitant_caller,llama3.2:1b,small,primary,degraded_operator,piper,faster_whisper,6,hesitant,greedy,shortest_valid_route_with_constraints,29,0,audio_variant,userlm_primary_small_llama3_2_1b,True,0,0,,,planned
a9c26e31b580c9351d92,C-AC-DST-HESIT-PIP-FWH-L31-DEFAU-SML-I0-1387354986-T,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,tinyllama,hesitant_caller,llama3.2:1b,small,primary,degraded_operator,piper,faster_whisper,6,hesitant,greedy,shortest_valid_route_with_constraints,29,0,text_only,tinyllama_primary_small_llama3_2_1b,True,0,0,,,planned
49191e2a5d1741304511,C-AC-DST-HESIT-PIP-FWH-L31-DEFAU-SML-I0-1387354986-T,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,userlm,hesitant_caller,llama3.2:1b,small,primary,degraded_operator,piper,faster_whisper,6,hesitant,greedy,shortest_valid_route_with_constraints,29,0,text_only,userlm_primary_small_llama3_2_1b,True,0,0,,,planned
bdf131ca43144c5847e0,C-AC-DST-HESIT-PIP-FWH-L33-DEFAU-MED-I0-4cc32c3384-A,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,tinyllama,hesitant_caller,llama3.2:3b,medium,primary,degraded_operator,piper,faster_whisper,6,hesitant,greedy,shortest_valid_route_with_constraints,29,0,audio_variant,tinyllama_primary_medium_llama3_2_3b,True,0,0,,,planned
7cb21523c0829e4bd331,C-AC-DST-HESIT-PIP-FWH-L33-DEFAU-MED-I0-4cc32c3384-A,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,userlm,hesitant_caller,llama3.2:3b,medium,primary,degraded_operator,piper,faster_whisper,6,hesitant,greedy,shortest_valid_route_with_constraints,29,0,audio_variant,userlm_primary_medium_llama3_2_3b,True,0,0,,,planned
8f76ebd98976db739253,C-AC-DST-HESIT-PIP-FWH-L33-DEFAU-MED-I0-4cc32c3384-T,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,tinyllama,hesitant_caller,llama3.2:3b,medium,primary,degraded_operator,piper,faster_whisper,6,hesitant,greedy,shortest_valid_route_with_constraints,29,0,text_only,tinyllama_primary_medium_llama3_2_3b,True,0,0,,,planned
3c9198df3d9bf7879955,C-AC-DST-HESIT-PIP-FWH-L33-DEFAU-MED-I0-4cc32c3384-T,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,userlm,hesitant_caller,llama3.2:3b,medium,primary,degraded_operator,piper,faster_whisper,6,hesitant,greedy,shortest_valid_route_with_constraints,29,0,text_only,userlm_primary_medium_llama3_2_3b,True,0,0,,,planned
c80d5b9aeab14633bfd9,C-AC-DST-HESIT-PIP-FWH-L38-DEFAU-LRG-I0-73a3ea306b-A,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,tinyllama,hesitant_caller,llama3.1:8b,large,primary,degraded_operator,piper,faster_whisper,6,hesitant,greedy,shortest_valid_route_with_constraints,29,0,audio_variant,tinyllama_primary_large_llama3_1_8b,True,0,0,,,planned
0ad3804592faf6364a60,C-AC-DST-HESIT-PIP-FWH-L38-DEFAU-LRG-I0-73a3ea306b-A,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,userlm,hesitant_caller,llama3.1:8b,large,primary,degraded_operator,piper,faster_whisper,6,hesitant,greedy,shortest_valid_route_with_constraints,29,0,audio_variant,userlm_primary_large_llama3_1_8b,True,0,0,,,planned
fff82b3d50473b7eea8d,C-AC-DST-HESIT-PIP-FWH-L38-DEFAU-LRG-I0-73a3ea306b-T,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,tinyllama,hesitant_caller,llama3.1:8b,large,primary,degraded_operator,piper,faster_whisper,6,hesitant,greedy,shortest_valid_route_with_constraints,29,0,text_only,tinyllama_primary_large_llama3_1_8b,True,0,0,,,planned
fc2ce49f715b22704bec,C-AC-DST-HESIT-PIP-FWH-L38-DEFAU-LRG-I0-73a3ea306b-T,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,userlm,hesitant_caller,llama3.1:8b,large,primary,degraded_operator,piper,faster_whisper,6,hesitant,greedy,shortest_valid_route_with_constraints,29,0,text_only,userlm_primary_large_llama3_1_8b,True,0,0,,,planned
53a9cd2a01e2f5c04af1,C-AC-DST-HESIT-PIP-FWH-PH3-DEFAU-MED-I0-6c6068cf43-A,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,tinyllama,hesitant_caller,phi3:mini,medium,model_comparison,degraded_operator,piper,faster_whisper,6,hesitant,greedy,shortest_valid_route_with_constraints,29,0,audio_variant,tinyllama_comparison_medium_phi3_mini,True,0,0,,,planned
7577ca9a384f527d6d18,C-AC-DST-HESIT-PIP-FWH-PH3-DEFAU-MED-I0-6c6068cf43-A,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,userlm,hesitant_caller,phi3:mini,medium,model_comparison,degraded_operator,piper,faster_whisper,6,hesitant,greedy,shortest_valid_route_with_constraints,29,0,audio_variant,userlm_comparison_medium_phi3_mini,True,0,0,,,planned
148a5741c7d2cc005ae2,C-AC-DST-HESIT-PIP-FWH-PH3-DEFAU-MED-I0-6c6068cf43-T,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,tinyllama,hesitant_caller,phi3:mini,medium,model_comparison,degraded_operator,piper,faster_whisper,6,hesitant,greedy,shortest_valid_route_with_constraints,29,0,text_only,tinyllama_comparison_medium_phi3_mini,True,0,0,,,planned
eb3c4b5178f81221bc38,C-AC-DST-HESIT-PIP-FWH-PH3-DEFAU-MED-I0-6c6068cf43-T,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,userlm,hesitant_caller,phi3:mini,medium,model_comparison,degraded_operator,piper,faster_whisper,6,hesitant,greedy,shortest_valid_route_with_constraints,29,0,text_only,userlm_comparison_medium_phi3_mini,True,0,0,,,planned
68c67cf58fcc5f99efc8,C-AC-DST-HESIT-PIP-FWH-Q15-DEFAU-SML-I0-35ee906e43-A,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,tinyllama,hesitant_caller,qwen2.5:1.5b,small,model_comparison,degraded_operator,piper,faster_whisper,6,hesitant,greedy,shortest_valid_route_with_constraints,29,0,audio_variant,tinyllama_comparison_small_qwen2_5_1_5b,True,0,0,,,planned
6e32b3ef8771f5a47e54,C-AC-DST-HESIT-PIP-FWH-Q15-DEFAU-SML-I0-35ee906e43-A,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,userlm,hesitant_caller,qwen2.5:1.5b,small,model_comparison,degraded_operator,piper,faster_whisper,6,hesitant,greedy,shortest_valid_route_with_constraints,29,0,audio_variant,userlm_comparison_small_qwen2_5_1_5b,True,0,0,,,planned
e47818735ef720b4f817,C-AC-DST-HESIT-PIP-FWH-Q15-DEFAU-SML-I0-35ee906e43-T,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,tinyllama,hesitant_caller,qwen2.5:1.5b,small,model_comparison,degraded_operator,piper,faster_whisper,6,hesitant,greedy,shortest_valid_route_with_constraints,29,0,text_only,tinyllama_comparison_small_qwen2_5_1_5b,True,0,0,,,planned
de64f268861f59f1a583,C-AC-DST-HESIT-PIP-FWH-Q15-DEFAU-SML-I0-35ee906e43-T,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,userlm,hesitant_caller,qwen2.5:1.5b,small,model_comparison,degraded_operator,piper,faster_whisper,6,hesitant,greedy,shortest_valid_route_with_constraints,29,0,text_only,userlm_comparison_small_qwen2_5_1_5b,True,0,0,,,planned
993a10d24bf28261a6db,C-AC-DST-HESIT-PIP-FWH-Q27-DEFAU-LRG-I0-02bb67a21f-A,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,tinyllama,hesitant_caller,qwen2.5:7b,large,model_comparison,degraded_operator,piper,faster_whisper,6,hesitant,greedy,shortest_valid_route_with_constraints,29,0,audio_variant,tinyllama_comparison_large_qwen2_5_7b,True,0,0,,,planned
027f1d9e7351ccd654e5,C-AC-DST-HESIT-PIP-FWH-Q27-DEFAU-LRG-I0-02bb67a21f-A,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,userlm,hesitant_caller,qwen2.5:7b,large,model_comparison,degraded_operator,piper,faster_whisper,6,hesitant,greedy,shortest_valid_route_with_constraints,29,0,audio_variant,userlm_comparison_large_qwen2_5_7b,True,0,0,,,planned
fad6e91792534590d3be,C-AC-DST-HESIT-PIP-FWH-Q27-DEFAU-LRG-I0-02bb67a21f-T,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,tinyllama,hesitant_caller,qwen2.5:7b,large,model_comparison,degraded_operator,piper,faster_whisper,6,hesitant,greedy,shortest_valid_route_with_constraints,29,0,text_only,tinyllama_comparison_large_qwen2_5_7b,True,0,0,,,planned
658de90213170f7783cb,C-AC-DST-HESIT-PIP-FWH-Q27-DEFAU-LRG-I0-02bb67a21f-T,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,userlm,hesitant_caller,qwen2.5:7b,large,model_comparison,degraded_operator,piper,faster_whisper,6,hesitant,greedy,shortest_valid_route_with_constraints,29,0,text_only,userlm_comparison_large_qwen2_5_7b,True,0,0,,,planned
724184c5bd9fe4c88643,C-AC-DST-NS-PIP-FWH-L31-DEFAU-SML-I0-11eeaa691f-A,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,tinyllama,high_clarity_caller,llama3.2:1b,small,primary,clear_operator,piper,faster_whisper,1,noisy_station,greedy,shortest_valid_route_with_constraints,29,0,audio_variant,tinyllama_primary_small_llama3_2_1b,True,0,0,,,planned
f8ea39ecdbb8523f0412,C-AC-DST-NS-PIP-FWH-L31-DEFAU-SML-I0-11eeaa691f-A,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,userlm,high_clarity_caller,llama3.2:1b,small,primary,clear_operator,piper,faster_whisper,1,noisy_station,greedy,shortest_valid_route_with_constraints,29,0,audio_variant,userlm_primary_small_llama3_2_1b,True,0,0,,,planned
d68bcca05f766517762c,C-AC-DST-NS-PIP-FWH-L31-DEFAU-SML-I0-11eeaa691f-T,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,tinyllama,high_clarity_caller,llama3.2:1b,small,primary,clear_operator,piper,faster_whisper,1,noisy_station,greedy,shortest_valid_route_with_constraints,29,0,text_only,tinyllama_primary_small_llama3_2_1b,True,0,0,,,planned
2941eaac6bc05e451924,C-AC-DST-NS-PIP-FWH-L31-DEFAU-SML-I0-11eeaa691f-T,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,userlm,high_clarity_caller,llama3.2:1b,small,primary,clear_operator,piper,faster_whisper,1,noisy_station,greedy,shortest_valid_route_with_constraints,29,0,text_only,userlm_primary_small_llama3_2_1b,True,0,0,,,planned
6cff39644cd2b0ac3660,C-AC-DST-NS-PIP-FWH-L33-DEFAU-MED-I0-1db51060a5-A,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,tinyllama,high_clarity_caller,llama3.2:3b,medium,primary,clear_operator,piper,faster_whisper,1,noisy_station,greedy,shortest_valid_route_with_constraints,29,0,audio_variant,tinyllama_primary_medium_llama3_2_3b,True,0,0,,,planned
8e05a186953c29645ea1,C-AC-DST-NS-PIP-FWH-L33-DEFAU-MED-I0-1db51060a5-A,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,userlm,high_clarity_caller,llama3.2:3b,medium,primary,clear_operator,piper,faster_whisper,1,noisy_station,greedy,shortest_valid_route_with_constraints,29,0,audio_variant,userlm_primary_medium_llama3_2_3b,True,0,0,,,planned
1350d693f5d982fab95c,C-AC-DST-NS-PIP-FWH-L33-DEFAU-MED-I0-1db51060a5-T,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,tinyllama,high_clarity_caller,llama3.2:3b,medium,primary,clear_operator,piper,faster_whisper,1,noisy_station,greedy,shortest_valid_route_with_constraints,29,0,text_only,tinyllama_primary_medium_llama3_2_3b,True,0,0,,,planned
672abc004996a3946988,C-AC-DST-NS-PIP-FWH-L33-DEFAU-MED-I0-1db51060a5-T,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,userlm,high_clarity_caller,llama3.2:3b,medium,primary,clear_operator,piper,faster_whisper,1,noisy_station,greedy,shortest_valid_route_with_constraints,29,0,text_only,userlm_primary_medium_llama3_2_3b,True,0,0,,,planned
9a31615440f2bc43cfe6,C-AC-DST-NS-PIP-FWH-L38-DEFAU-LRG-I0-0611933258-A,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,tinyllama,high_clarity_caller,llama3.1:8b,large,primary,clear_operator,piper,faster_whisper,1,noisy_station,greedy,shortest_valid_route_with_constraints,29,0,audio_variant,tinyllama_primary_large_llama3_1_8b,True,0,0,,,planned
84cb10287559e33671ca,C-AC-DST-NS-PIP-FWH-L38-DEFAU-LRG-I0-0611933258-A,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,userlm,high_clarity_caller,llama3.1:8b,large,primary,clear_operator,piper,faster_whisper,1,noisy_station,greedy,shortest_valid_route_with_constraints,29,0,audio_variant,userlm_primary_large_llama3_1_8b,True,0,0,,,planned
73e99cfc49837b2a6fcc,C-AC-DST-NS-PIP-FWH-L38-DEFAU-LRG-I0-0611933258-T,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,tinyllama,high_clarity_caller,llama3.1:8b,large,primary,clear_operator,piper,faster_whisper,1,noisy_station,greedy,shortest_valid_route_with_constraints,29,0,text_only,tinyllama_primary_large_llama3_1_8b,True,0,0,,,planned
6e6d4e36fe22783276e5,C-AC-DST-NS-PIP-FWH-L38-DEFAU-LRG-I0-0611933258-T,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,userlm,high_clarity_caller,llama3.1:8b,large,primary,clear_operator,piper,faster_whisper,1,noisy_station,greedy,shortest_valid_route_with_constraints,29,0,text_only,userlm_primary_large_llama3_1_8b,True,0,0,,,planned
6dbe5e750b7dca6cb67b,C-AC-DST-NS-PIP-FWH-PH3-DEFAU-MED-I0-41bf210248-A,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,tinyllama,high_clarity_caller,phi3:mini,medium,model_comparison,clear_operator,piper,faster_whisper,1,noisy_station,greedy,shortest_valid_route_with_constraints,29,0,audio_variant,tinyllama_comparison_medium_phi3_mini,True,0,0,,,planned
c7565e33c722d06a8e2e,C-AC-DST-NS-PIP-FWH-PH3-DEFAU-MED-I0-41bf210248-A,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,userlm,high_clarity_caller,phi3:mini,medium,model_comparison,clear_operator,piper,faster_whisper,1,noisy_station,greedy,shortest_valid_route_with_constraints,29,0,audio_variant,userlm_comparison_medium_phi3_mini,True,0,0,,,planned
1095c8416e45219b8e45,C-AC-DST-NS-PIP-FWH-PH3-DEFAU-MED-I0-41bf210248-T,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,tinyllama,high_clarity_caller,phi3:mini,medium,model_comparison,clear_operator,piper,faster_whisper,1,noisy_station,greedy,shortest_valid_route_with_constraints,29,0,text_only,tinyllama_comparison_medium_phi3_mini,True,0,0,,,planned
7675fd988f88a6004737,C-AC-DST-NS-PIP-FWH-PH3-DEFAU-MED-I0-41bf210248-T,windows,agent_b_llm_comparison_v1,airport_connection,airport_connection,delay_sensitive_traveler,userlm,high_clarity_caller,phi3:mini,medium,model_comparison,clear_operator,piper,faster_whisper,1,noisy_station,greedy,shortest_valid_route_with_constraints,29,0,text_only,userlm_comparison_medium_phi3_mini,True,0,0,,,planned
